	tp00	tp01	tp02	tp03	tp04	tp05	tp06	tp07	tp08	tp09	tp10	tp11	tp12	tp13	tp14	tp15	tp16	tp17	tp18	tp19	tp20	tp21	tp22	tp23	tp24	tp25	tp26	tp27	tp28	tp29	tp30	tp31	tp32	tp33	tp34	tp35	tp36	tp37	tp38	tp39	tp40	tp41	tp42	tp43	tp44	tp45	tp46	tp47	tp48	tp49	tp50	tp51	tp52	tp53	tp54	tp55	tp56	tp57	tp58	tp59	tp60	tp61	tp62	tp63	tp64	tp65	tp66	tp67	tp68	tp69	tp70	tp71	tp72	tp73	tp74	tp75	tp76	tp77	tp78	tp79
CorneilleP	0.003369423164333055	0.0022555256711880196	0.04346081775471697	0.00823572691546155	0.031838227575056895	0.003151875970239637	0.00025419861539109086	0.041936395834993895	0.007964431521834339	0.0013690428388460087	7.949524442614089e-05	0.0005692581697742385	0.002523461188106193	0.0011131607480072566	0.009483839793030219	0.0003758214249182439	0.0037447632746359766	0.0014919578279577305	0.004272862871292356	0.046491865551871445	0.001972464863931523	0.026440034344778356	0.0013132070978801246	0.001059140371459068	0.0004345333102643792	0.082031269718531	0.012854517228053313	0.00969505834313516	0.00021098236298872533	0.013220390042205009	0.00015859134074547044	0.0037549114924199543	0.0018036828282874569	0.049517384275455247	0.004576003473258529	0.0784535991173978	0.010754048034197234	0.00993939386480794	0.0015997771993613034	0.009255649683333594	0.013941043874626571	0.014771341051907498	0.00833243048391336	0.03337587086226605	0.0009330066626324881	0.00264386551325465	0.0004883829537115667	0.012472894264667895	0.0024997850673737785	0.0028395191240526726	0.0024738782755730875	0.008427645730488603	0.0004478676354736841	0.014216536630114514	0.0018870325807839202	0.031650642792507	0.018022063284066397	0.0027280629108335473	0.0366498809867162	0.024756873378670215	0.014590599278046849	0.04065829951426483	0.0005234090657984244	0.001177820095205444	0.01203170358503195	0.0019240657259470962	0.0002427013763072747	0.014627795287079191	0.0014546171363872204	0.01942521745660395	0.03532988127909444	0.0009692000105333968	0.0004673132300373744	0.0005047366293042513	0.010134351788141616	0.004511621409414759	0.02861667937135509	0.04341774174402471	0.0011845843545009315	0.0016222466507151319
CorneilleT	0.001560822358462576	0.001351126170265506	0.030528924897118552	0.004449943758624906	0.026905842071187396	0.00981618331407883	0.001005925284114618	0.015406009349950027	0.016973945849122662	0.0011295203316656194	0.001848060316379577	0.0019565983542654845	0.0022621590559932857	0.0012870034953481868	0.005623048202764403	0.0022901341273550793	0.005569418199061423	0.004875733917939544	0.003578989279060453	0.0785217899188168	0.0020551226249881233	0.009410643678033577	0.0008209598207454758	0.004611790084337893	0.003992563819123133	0.09880368315793935	0.023946688660952314	0.006234572721940796	0.0017330555489690463	0.002787966697197554	0.000734886349156456	0.0028377437535252255	0.009129987088747552	0.03522686396996871	0.0016363208006055128	0.05646921318276971	0.021161735630806446	0.002427619803747327	0.0012606061675867564	0.014235172022584149	0.003528694357182497	0.0066493292564878325	0.0014249401896778038	0.037047754553115764	0.009492806393506106	0.0006397177476509801	0.0009976535271947807	0.002705824363257298	0.0029618425199183346	0.004003654398426239	0.0002791589798811541	0.011565735305919443	0.0009369031467135325	0.023116452744766137	0.00225810433723187	0.054112352164873805	0.01674853343813389	0.00040871044386951087	0.08323698585877623	0.02295005137253619	0.009153550833954735	0.06954311048446064	0.004249878092544098	0.00029831840998408645	0.0022964991642380464	0.00033203928176102636	0.0008409387751459362	0.008791603966287679	0.0012074516056667644	0.009799591652515361	0.024773977029118523	0.001667805896721331	0.0006691998901073586	0.0007663492888783946	0.0014372836621089125	0.004267011103893135	0.021137920810661917	0.0161690648139538	0.00016983243277112582	0.02090499387080785
